CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
373040134,10/24/2016,21:57:00,02/13/2017,02:00:00,02/13/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,998560,242144,40.831301414,-73.948291269,"(40.831301414, -73.948291269)"
272757212,10/24/2016,12:00:00,,,02/04/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000313,234249,40.809628853,-73.941975579,"(40.809628853, -73.941975579)"
729409393,10/24/2016,14:00:00,,,01/27/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,STREET,,,985309,203065,40.724051381,-73.996180836,"(40.724051381, -73.996180836)"
217748605,10/24/2016,17:43:00,12/02/2016,09:56:00,01/16/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,997131,218790,40.767203253,-73.953499854,"(40.767203253, -73.953499854)"
228168996,10/24/2016,15:00:00,01/05/2017,15:00:00,01/11/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,COMMERCIAL BUILDING,,,982341,200231,40.716272588,-74.006887846,"(40.716272588, -74.006887846)"
675230444,10/24/2016,09:00:00,01/09/2017,17:00:00,01/10/2017,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,COMMERCIAL BUILDING,,,985092,214763,40.756159513,-73.996962256,"(40.756159513, -73.996962256)"
372705294,10/24/2016,13:30:00,,,01/06/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESIDENCE - APT. HOUSE,,,984347,211153,40.746251013,-73.999651379,"(40.746251013, -73.999651379)"
525723229,10/24/2016,00:01:00,,,01/03/2017,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,OTHER,,,983903,200257,40.716344152,-74.001253193,"(40.716344152, -74.001253193)"
374086043,10/25/2016,11:53:00,10/25/2016,12:00:00,11/29/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,FRONT OF,STREET,,,988885,223197,40.779307484,-73.983265634,"(40.779307484, -73.983265634)"
554843324,10/25/2016,13:03:00,10/26/2017,12:00:00,10/26/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,PUBLIC SCHOOL,,,1004419,251119,40.855923722,-73.927092379,"(40.855923722, -73.927092379)"
360747527,10/25/2016,10:00:00,07/14/2017,09:30:00,08/01/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESIDENCE - APT. HOUSE,,,986051,214231,40.754699165,-73.993500894,"(40.754699165, -73.993500894)"
928214764,10/25/2016,21:00:00,10/25/2016,22:00:00,02/03/2017,364,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,817,TORTURE/INJURE ANIMAL CRUELTY,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,COMMERCIAL BUILDING,,,1001036,228080,40.792695292,-73.939379242,"(40.792695292, -73.939379242)"
225826187,10/25/2016,15:00:00,,,01/18/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,,STREET,,,987268,201704,40.720315312,-73.989113855,"(40.720315312, -73.989113855)"
810814570,10/25/2016,11:00:00,10/26/2016,08:00:00,01/13/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,991040,225092,40.784507365,-73.975482557,"(40.784507365, -73.975482557)"
226043598,10/26/2016,08:00:00,05/10/2017,20:00:00,06/16/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,PUBLIC SCHOOL,,,1000267,228200,40.793026087,-73.942156178,"(40.793026087, -73.942156178)"
611260474,10/26/2016,13:41:00,02/17/2017,09:00:00,04/25/2017,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,BANK,,,1006243,255488,40.867910951,-73.920484455,"(40.867910951, -73.920484455)"
726618913,10/26/2016,10:51:00,10/26/2016,11:13:00,03/23/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,HEALTH & HOSP CORP,MANHATTAN,23,INSIDE,HOSPITAL,,,999822,225116,40.78456213,-73.943770441,"(40.78456213, -73.943770441)"
260308034,10/26/2016,15:00:00,10/26/2016,23:59:00,02/27/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,990784,224630,40.783239491,-73.976407429,"(40.783239491, -73.976407429)"
484615218,10/26/2016,16:00:00,,,01/19/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,989818,216942,40.762138599,-73.979901987,"(40.762138599, -73.979901987)"
452239221,10/26/2016,11:39:00,10/26/2016,11:39:00,01/13/2017,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE-HOUSE,,,998829,226859,40.789347893,-73.947352413,"(40.789347893, -73.947352413)"
628292581,10/27/2016,23:00:00,10/27/2017,23:01:00,10/28/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESTAURANT/DINER,,,984567,209695,40.742249162,-73.998857478,"(40.742249162, -73.998857478)"
379877427,10/27/2016,08:15:00,10/27/2017,08:20:00,10/27/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,COMMERCIAL BUILDING,,,987311,204629,40.728343715,-73.9889574,"(40.728343715, -73.9889574)"
923604511,10/27/2016,08:09:00,,,05/30/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,26,,TRANSIT - NYC SUBWAY,,,997374,234664,40.810772767,-73.95259159,"(40.810772767, -73.95259159)"
114455795,10/27/2016,15:00:00,10/27/2016,15:30:00,04/27/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,BANK,,,992349,225599,40.785897843,-73.970755108,"(40.785897843, -73.970755108)"
756655118,10/27/2016,15:30:00,10/27/2016,15:40:00,03/01/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,SMALL MERCHANT,,,989136,219061,40.76795511,-73.982362342,"(40.76795511, -73.982362342)"
599266961,10/27/2016,15:00:00,,,02/10/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,GROCERY/BODEGA,,,989998,214606,40.75572676,-73.979254216,"(40.75572676, -73.979254216)"
464068422,10/27/2016,19:00:00,02/08/2017,14:40:00,02/08/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1001188,248123,40.84770738,-73.938779711,"(40.84770738, -73.938779711)"
469038539,10/27/2016,13:00:00,10/28/2016,16:00:00,01/25/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,986306,219333,40.768702791,-73.992578934,"(40.768702791, -73.992578934)"
819962507,10/27/2016,00:01:00,10/27/2016,23:59:00,01/14/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,990408,226349,40.787957958,-73.977763575,"(40.787957958, -73.977763575)"
219339318,10/27/2016,11:25:00,10/27/2016,11:25:00,01/09/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,996582,237961,40.819823251,-73.955446596,"(40.819823251, -73.955446596)"
382633353,10/28/2016,00:00:00,10/28/2016,23:59:00,12/17/2017,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,BANK,,,1006294,253792,40.863255819,-73.92030564,"(40.863255819, -73.92030564)"
446108652,10/28/2016,19:30:00,06/11/2017,12:13:00,06/11/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,FRONT OF,RESIDENCE - APT. HOUSE,,,998075,224243,40.782168882,-73.950080711,"(40.782168882, -73.950080711)"
705894560,10/28/2016,14:51:00,12/31/2016,12:33:00,03/10/2017,109,GRAND LARCENY,426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,BANK,,,998202,222194,40.776544719,-73.949626381,"(40.776544719, -73.949626381)"
840571359,10/28/2016,15:00:00,10/28/2016,16:30:00,02/17/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,PARK/PLAYGROUND,TANAHEY PLAYGROUND,,985587,198093,40.710404392,-73.995178867,"(40.710404392, -73.995178867)"
200880954,10/28/2016,14:00:00,02/15/2017,14:00:00,02/16/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,994736,228980,40.79517527,-73.962130121,"(40.79517527, -73.962130121)"
582438454,10/28/2016,19:00:00,10/28/2016,21:30:00,01/30/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESTAURANT/DINER,,,986871,207724,40.736838873,-73.990543709,"(40.736838873, -73.990543709)"
565863492,10/28/2016,19:00:00,10/28/2016,21:30:00,01/30/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESTAURANT/DINER,,,986871,207724,40.736838873,-73.990543709,"(40.736838873, -73.990543709)"
787494376,10/28/2016,14:12:00,10/28/2016,14:12:00,01/13/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,999342,233575,40.807780622,-73.945484727,"(40.807780622, -73.945484727)"
917574975,10/28/2016,00:01:00,11/02/2016,23:59:00,01/08/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,,,981952,202191,40.721652226,-74.008291768,"(40.721652226, -74.008291768)"
859620381,10/28/2016,10:00:00,11/11/2016,13:00:00,01/07/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,987902,203591,40.725494433,-73.986825644,"(40.725494433, -73.986825644)"
714113682,10/29/2016,11:00:00,,,09/20/2017,104,RAPE,159,"RAPE 1,ATTEMPT",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
266408200,10/29/2016,17:00:00,10/29/2016,17:00:00,03/01/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,SMALL MERCHANT,,,989136,219061,40.76795511,-73.982362342,"(40.76795511, -73.982362342)"
179856107,10/29/2016,22:00:00,10/30/2016,03:00:00,02/04/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,BAR/NIGHT CLUB,,,983088,209816,40.742581206,-74.004194825,"(40.742581206, -74.004194825)"
626207403,10/29/2016,19:00:00,10/29/2016,20:00:00,01/23/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,STREET,,,1005779,255288,40.867363156,-73.922162716,"(40.867363156, -73.922162716)"
613923549,10/29/2016,18:47:00,10/29/2016,19:00:00,01/22/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,,,983085,202273,40.721877518,-74.004204344,"(40.721877518, -74.004204344)"
403580351,10/30/2016,19:45:00,10/30/2017,19:30:00,10/30/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,9,INSIDE,RESIDENCE - PUBLIC HOUSING,,,991204,201754,40.720450333,-73.97491448,"(40.720450333, -73.97491448)"
819525021,10/30/2016,12:00:00,03/30/2017,10:00:00,04/03/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,998633,240619,40.827115607,-73.948030747,"(40.827115607, -73.948030747)"
790503719,10/30/2016,01:25:00,10/30/2016,01:25:00,03/10/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,FRONT OF,BAR/NIGHT CLUB,,,997941,223272,40.779503953,-73.950566551,"(40.779503953, -73.950566551)"
810739170,10/30/2016,14:00:00,01/30/2017,14:00:00,03/07/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,,STREET,,,994776,230008,40.797996803,-73.961984046,"(40.797996803, -73.961984046)"
948688547,10/30/2016,16:42:00,02/17/2017,14:00:00,02/17/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,986631,214350,40.755025653,-73.991407391,"(40.755025653, -73.991407391)"
712412444,10/30/2016,21:39:00,,,02/03/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,999342,233575,40.807780622,-73.945484727,"(40.807780622, -73.945484727)"
381852374,10/30/2016,12:00:00,01/30/2017,17:00:00,01/30/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,996135,232452,40.804703192,-73.957071337,"(40.804703192, -73.957071337)"
358640934,10/30/2016,13:39:00,12/01/2016,12:00:00,01/27/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,CHECK CASHING BUSINESS,,,1000900,228610,40.794150256,-73.939869087,"(40.794150256, -73.939869087)"
616007557,10/30/2016,17:00:00,01/13/2017,12:30:00,01/14/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,999433,231109,40.801011974,-73.945161585,"(40.801011974, -73.945161585)"
159787298,10/30/2016,16:00:00,12/31/2016,09:00:00,01/04/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,STREET,,,991876,227528,40.791192852,-73.97246097,"(40.791192852, -73.97246097)"
447298914,10/31/2016,22:00:00,,,04/08/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,993023,216383,40.760601688,-73.968333252,"(40.760601688, -73.968333252)"
139416705,10/31/2016,16:00:00,,,03/16/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,985474,209472,40.741637004,-73.995584392,"(40.741637004, -73.995584392)"
971494747,10/31/2016,12:00:00,01/28/2017,01:20:00,03/16/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,26,INSIDE,,,,998178,238002,40.819933413,-73.94968025,"(40.819933413, -73.94968025)"
224847832,10/31/2016,22:00:00,10/31/2016,22:10:00,02/28/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,987044,217882,40.764719969,-73.989915229,"(40.764719969, -73.989915229)"
477184918,10/31/2016,20:00:00,10/31/2016,23:30:00,02/21/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,9,INSIDE,RESIDENCE - PUBLIC HOUSING,,WALD,991179,201494,40.719736715,-73.975004936,"(40.719736715, -73.975004936)"
101840361,10/31/2016,12:00:00,02/07/2017,12:00:00,02/08/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,985207,213635,40.753063427,-73.996547324,"(40.753063427, -73.996547324)"
553500950,10/31/2016,18:00:00,11/22/2016,10:00:00,01/25/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997098,237847,40.819509618,-73.953582535,"(40.819509618, -73.953582535)"
675481121,10/31/2016,00:01:00,01/23/2017,23:00:00,01/24/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,995222,216079,40.759764831,-73.960395944,"(40.759764831, -73.960395944)"
952140305,10/31/2016,10:00:00,12/20/2016,10:00:00,01/11/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,OTHER,,,1001819,231732,40.802717516,-73.936541904,"(40.802717516, -73.936541904)"
398181729,11/01/2016,00:01:00,12/05/2017,13:00:00,12/05/2017,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,RESIDENCE - APT. HOUSE,,,983903,200257,40.716344152,-74.001253193,"(40.716344152, -74.001253193)"
439492249,11/01/2016,08:00:00,11/24/2016,08:00:00,11/06/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1006366,255727,40.868566626,-73.920038952,"(40.868566626, -73.920038952)"
905171548,11/01/2016,23:00:00,11/01/2016,23:59:00,07/27/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,COMMERCIAL BUILDING,,,,,,,
183429276,11/01/2016,00:01:00,07/22/2017,16:00:00,07/26/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,991676,228386,40.793548001,-73.973182301,"(40.793548001, -73.973182301)"
477521409,11/01/2016,20:00:00,04/24/2017,12:00:00,07/19/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESTAURANT/DINER,,,990314,212017,40.748620398,-73.978115958,"(40.748620398, -73.978115958)"
552200749,11/01/2016,23:59:00,06/01/2017,23:59:00,07/12/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,CONSTRUCTION SITE,,,985439,215912,40.759313185,-73.995709559,"(40.759313185, -73.995709559)"
555152314,11/01/2016,15:00:00,07/05/2017,17:30:00,07/05/2017,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997367,238898,40.822393921,-73.952608602,"(40.822393921, -73.952608602)"
361281968,11/01/2016,15:00:00,06/16/2017,09:15:00,06/17/2017,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997394,238734,40.821943747,-73.95251137,"(40.821943747, -73.95251137)"
418377320,11/01/2016,22:27:00,01/03/2017,15:09:00,06/05/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DOCTOR/DENTIST OFFICE,,,991601,215955,40.759428234,-73.973466762,"(40.759428234, -73.973466762)"
160468013,11/01/2016,11:00:00,12/09/2016,17:00:00,05/30/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1003585,251293,40.856403165,-73.930106709,"(40.856403165, -73.930106709)"
654288148,11/01/2016,12:00:00,11/01/2016,13:00:00,05/19/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1000866,226632,40.788721243,-73.939996774,"(40.788721243, -73.939996774)"
333836497,11/01/2016,08:00:00,03/31/2017,23:59:00,05/17/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,JEWELRY,,,984435,202469,40.722415566,-73.999334029,"(40.722415566, -73.999334029)"
164446807,11/01/2016,09:00:00,03/10/2017,21:00:00,05/04/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,OTHER,,,996986,232141,40.803848397,-73.953998008,"(40.803848397, -73.953998008)"
695712356,11/01/2016,00:01:00,04/24/2017,23:59:00,04/25/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,,,,,
328831016,11/01/2016,16:00:00,03/01/2017,11:00:00,04/03/2017,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,990054,206931,40.734660767,-73.979058708,"(40.734660767, -73.979058708)"
224453316,11/01/2016,12:00:00,03/01/2017,13:00:00,03/13/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,995720,218488,40.766376284,-73.958594209,"(40.766376284, -73.958594209)"
